item_name,supplier_name,quantity,price_per_unit,total_amount,amount_before_vat,purchase_date,invoice_no,notes,category,sheet_category,discount_pct,pur_id
น้ำยากันสนิมหม้อน้ำ TOYOTA แท้ห้าง 3.785 ลิตร (ลด 17%) ลังละ4กล.,ศรีสยาม,4,499.0,1772.6475999999998,,2568-03-31,,ลังละ4กล./ต้นทุนแกลลอนละ 534 บาท (ราคาในตารางคือยังไม่รวม VAT ),คิดแกลลอนละ 600 บาท,น้ำมัน,0.17,4137
น้ำยากันสนิมหม้อน้ำ TOYOTA แท้ห้าง 3.785 ลิตร (ลด 17%) ลังละ4กล.,ศรีสยาม,4,499.0,1772.6475999999998,,2568-06-14,,ลังละ4กล./ต้นทุนแกลลอนละ 534 บาท (ราคาในตารางคือยังไม่รวม VAT ),คิดแกลลอนละ 600 บาท,น้ำมัน,0.17,4138
น้ำยากันสนิมหม้อน้ำ TOYOTA แท้ห้าง 3.785 ลิตร (ลด 17%) ลังละ4กล.,ศรีสยาม,4,499.0,1772.6475999999998,,2568-08-06,,ลังละ4กล./ต้นทุนแกลลอนละ 534 บาท (ราคาในตารางคือยังไม่รวม VAT ),คิดแกลลอนละ 600 บาท,น้ำมัน,0.17,4139
น้ำยากันสนิมหม้อน้ำ TOYOTA แท้ห้าง 3.785 ลิตร (ลด 17%) ลังละ4กล.,ศรีสยาม,4,499.0,1772.6475999999998,,2568-09-11,,ลังละ4กล./ต้นทุนแกลลอนละ 534 บาท (ราคาในตารางคือยังไม่รวม VAT ),คิดแกลลอนละ 600 บาท,น้ำมัน,0.17,4140
น้ำยากันสนิมหม้อน้ำ TOYOTA แท้ห้าง 3.785 ลิตร (ลด 17%) ลังละ4กล.,ศรีสยาม,4,499.0,1772.6475999999998,,2568-09-30,,ลังละ4กล./ต้นทุนแกลลอนละ 534 บาท (ราคาในตารางคือยังไม่รวม VAT ),คิดแกลลอนละ 600 บาท,น้ำมัน,0.17,4141
น้ำยากันสนิมหม้อน้ำ TOYOTA แท้ห้าง 3.785 ลิตร (ลด 17%) ลังละ4กล.,ศรีสยาม,4,499.0,1772.6475999999998,,2568-10-13,,ลังละ4กล./ต้นทุนแกลลอนละ 534 บาท (ราคาในตารางคือยังไม่รวม VAT ),คิดแกลลอนละ 600 บาท,น้ำมัน,0.17,4142
น้ำยากันสนิมหม้อน้ำ TOYOTA แท้ห้าง 3.785 ลิตร (ลด 17%) ลังละ4กล.,ศรีสยาม,4,499.0,1772.6475999999998,,2568-11-01,,ลังละ4กล./ต้นทุนแกลลอนละ 534 บาท (ราคาในตารางคือยังไม่รวม VAT ),คิดแกลลอนละ 600 บาท,น้ำมัน,0.17,4143
น้ำยากันสนิมหม้อน้ำ HONDA แท้ห้าง 4ลิตร (ไม่มีส่วนลด),ศรีสยาม,4,290.0,1160.0,,2563-09-08,,,คิดแกลลอนละ 450 บาท,น้ำมัน,ไม่ลด,4144
น้ำยากันสนิมหม้อน้ำ HONDA แท้ห้าง 4ลิตร (ไม่มีส่วนลด),จิตต์อะไหล่,6,263.33,1580.0,,2564-02-19,,แกลลอนละ 263.33 บาท,คิดแกลลอนละ 450 บาท,น้ำมัน,ไม่ลด,4145
น้ำยากันสนิมหม้อน้ำ HONDA แท้ห้าง 4ลิตร (ไม่มีส่วนลด),ศรีสยาม,6,273.33,1640.0,,2564-12-15,,แกลลอนละ 273.33 บาท,คิดแกลลอนละ 450 บาท,น้ำมัน,ไม่ลด,4146
น้ำยากันสนิมหม้อน้ำ HONDA แท้ห้าง 4ลิตร (ไม่มีส่วนลด),ศรีสยาม,6,290.0,1740.0,,2565-12-15,,ต้นทุน แกลลอนละ 290 บาท,คิดแกลลอนละ 450 บาท,น้ำมัน,ไม่ลด,4147
น้ำยากันสนิมหม้อน้ำ HONDA แท้ห้าง 4ลิตร (ไม่มีส่วนลด),ศรีสยาม,6,273.33,1640.0,,2566-06-29,,แกลลอนละ 273.33 บาท,คิดแกลลอนละ 450 บาท,น้ำมัน,ไม่ลด,4148
น้ำยากันสนิมหม้อน้ำ HONDA แท้ห้าง 4ลิตร (ไม่มีส่วนลด),ศรีสยาม,6,273.33,1640.0,,2566-12-22,,แกลลอนละ 273.33 บาท,คิดแกลลอนละ 450 บาท,น้ำมัน,ไม่ลด,4149
น้ำยากันสนิมหม้อน้ำ HONDA แท้ห้าง 4ลิตร (ไม่มีส่วนลด),ศรีสยาม,6,263.3333333333333,1580.0,,2567-05-04,,แกลลอนละ 263.33 บาท,คิดแกลลอนละ 450 บาท,น้ำมัน,ไม่ลด,4150
น้ำยากันสนิมหม้อน้ำ HONDA แท้ห้าง 4ลิตร (ไม่มีส่วนลด),ศรีสยาม,6,289.0,1734.0,,2567-08-27,,แกลลอนละ 289 บาท,คิดแกลลอนละ 450 บาท,น้ำมัน,ไม่ลด,4151
น้ำยากันสนิมหม้อน้ำ HONDA แท้ห้าง 4ลิตร (ไม่มีส่วนลด),ศรีสยาม,6,289.0,1734.0,,2568-01-09,,แกลลอนละ 289 บาท (ราคารวม VATแล้ว),คิดแกลลอนละ 450 บาท,น้ำมัน,ไม่ลด,4152
น้ำยากันสนิมหม้อน้ำ HONDA แท้ห้าง 4ลิตร (ไม่มีส่วนลด),ศรีสยาม,6,289.0,1734.0,,2568-08-04,,แกลลอนละ 289 บาท (ราคารวม VATแล้ว),คิดแกลลอนละ 450 บาท,น้ำมัน,ไม่ลด,4153
น้ำยากันสนิมหม้อน้ำ HONDA แท้ห้าง 4ลิตร (ไม่มีส่วนลด),ศรีสยาม,6,289.0,1734.0,,2568-11-15,,แกลลอนละ 289 บาท (ราคารวม VATแล้ว),คิดแกลลอนละ 450 บาท,น้ำมัน,ไม่ลด,4154
น้ำยากันสนิมหม้อน้ำ ISUZU แท้ห้าง 3ลิตร (ไม่มีส่วนลด) SUPER LLC,ศรีสยาม,6,381.67,2290.0,,2564-01-07,,,คิดแกลลอนละ 550 บาท,น้ำมัน,,4155
น้ำยากันสนิมหม้อน้ำ ISUZU แท้ห้าง 3ลิตร (ไม่มีส่วนลด) SUPER LLC,ศรีสยาม,6,381.67,2290.0,,2564-03-04,,,คิดแกลลอนละ 550 บาท,น้ำมัน,,4156
น้ำยากันสนิมหม้อน้ำ ISUZU แท้ห้าง 3ลิตร (ไม่มีส่วนลด) SUPER LLC,ศรีสยาม,6,455.0,2278.46,,2564-04-06,,ลดแล้วเหลือ แกลลอนละ 380 บาท (1ลังมี6กล.),คิดแกลลอนละ 550 บาท,น้ำมัน,0.22,4157
น้ำยากันสนิมหม้อน้ำ ISUZU แท้ห้าง 3ลิตร (ไม่มีส่วนลด) SUPER LLC,ศรีสยาม,6,455.0,2278.46,,2564-06-23,,ลดแล้วเหลือ แกลลอนละ 380 บาท (1ลังมี6กล.),คิดแกลลอนละ 550 บาท,น้ำมัน,0.22,4158
น้ำยากันสนิมหม้อน้ำ ISUZU แท้ห้าง 3ลิตร (ไม่มีส่วนลด) SUPER LLC,ศรีสยาม,6,,2250.0,,2564-06-23,,ลดแล้วเหลือ แกลลอนละ 375 บาท (1ลังมี6กล.),คิดแกลลอนละ 550 บาท,น้ำมัน,,4159
น้ำยากันสนิมหม้อน้ำ ISUZU แท้ห้าง 3ลิตร (ไม่มีส่วนลด) SUPER LLC,ศรีสยาม,6,455.0,2453.72,,2564-08-27,,ลดแล้วเหลือ แกลลอนละ 375 บาท (1ลังมี6กล.),คิดแกลลอนละ 550 บาท,น้ำมัน,0.16,4160
น้ำยากันสนิมหม้อน้ำ ISUZU แท้ห้าง 3ลิตร (ไม่มีส่วนลด) SUPER LLC,ศรีสยาม,6,495.0,2478.76,,2564-11-13,,"ลดแล้วเหลือ แกลลอนละ 414 บาท (1ลังมี6กล.) ราคาเต็ม ลังละ 2,970 บาท",คิดแกลลอนละ 550 บาท,น้ำมัน,0.22,4161
น้ำยากันสนิมหม้อน้ำ ISUZU แท้ห้าง 3ลิตร (ไม่มีส่วนลด) SUPER LLC,ศรีสยาม,6,495.0,2478.76,,2565-02-26,,"ลดแล้วเหลือ แกลลอนละ 414 บาท (1ลังมี6กล.) ราคาเต็ม ลังละ 2,970 บาท",คิดแกลลอนละ 550 บาท,น้ำมัน,0.22,4162
น้ำยากันสนิมหม้อน้ำ ISUZU แท้ห้าง 3ลิตร (ไม่มีส่วนลด) SUPER LLC,ศรีสยาม,6,495.0,2478.76,,2565-03-28,,"ลดแล้วเหลือ แกลลอนละ 414 บาท (1ลังมี6กล.) ราคาเต็ม ลังละ 2,970 บาท",คิดแกลลอนละ 550 บาท,น้ำมัน,0.22,4163
น้ำยากันสนิมหม้อน้ำ ISUZU แท้ห้าง 3ลิตร (ไม่มีส่วนลด) SUPER LLC,ศรีสยาม,6,495.0,2478.76,,2565-07-05,,"ลดแล้วเหลือ แกลลอนละ 414 บาท (1ลังมี6กล.) ราคาเต็ม ลังละ 2,970 บาท",คิดแกลลอนละ 550 บาท,น้ำมัน,0.22,4164
น้ำยากันสนิมหม้อน้ำ ISUZU แท้ห้าง 3ลิตร (ไม่มีส่วนลด) SUPER LLC,ศรีสยาม,6,495.0,2478.76,,2565-09-05,,"ลดแล้วเหลือ แกลลอนละ 414 บาท (1ลังมี6กล.) ราคาเต็ม ลังละ 2,970 บาท",คิดแกลลอนละ 550 บาท,น้ำมัน,0.22,4165
น้ำยากันสนิมหม้อน้ำ ISUZU แท้ห้าง 3ลิตร (ไม่มีส่วนลด) SUPER LLC,ศรีสยาม,6,495.0,2478.76,,2565-10-03,,"ลดแล้วเหลือ แกลลอนละ 414 บาท (1ลังมี6กล.) ราคาเต็ม ลังละ 2,970 บาท",คิดแกลลอนละ 550 บาท,น้ำมัน,0.22,4166
น้ำยากันสนิมหม้อน้ำ ISUZU แท้ห้าง 3ลิตร (ไม่มีส่วนลด) SUPER LLC,ศรีสยาม,6,495.0,2478.76,,2565-12-15,,"ลดแล้วเหลือ แกลลอนละ 414 บาท (1ลังมี6กล.) ราคาเต็ม ลังละ 2,970 บาท",คิดแกลลอนละ 550 บาท,น้ำมัน,0.22,4167
น้ำยากันสนิมหม้อน้ำ ISUZU แท้ห้าง 3ลิตร (ไม่มีส่วนลด) SUPER LLC,ศรีสยาม,6,495.0,2478.76,,2566-02-28,,"ลดแล้วเหลือ แกลลอนละ 414 บาท (1ลังมี6กล.) ราคาเต็ม ลังละ 2,970 บาท",คิดแกลลอนละ 550 บาท,น้ำมัน,0.22,4168
น้ำยากันสนิมหม้อน้ำ ISUZU แท้ห้าง 3ลิตร (ไม่มีส่วนลด) SUPER LLC,ศรีสยาม,6,495.0,2478.76,,2566-03-15,,"ลดแล้วเหลือ แกลลอนละ 414 บาท (1ลังมี6กล.) ราคาเต็ม ลังละ 2,970 บาท",คิดแกลลอนละ 550 บาท,น้ำมัน,0.22,4169
น้ำยากันสนิมหม้อน้ำ ISUZU แท้ห้าง 3ลิตร (ไม่มีส่วนลด) SUPER LLC,ศรีสยาม,6,495.0,2478.76,,2566-05-03,,"ลดแล้วเหลือ แกลลอนละ 414 บาท (1ลังมี6กล.) ราคาเต็ม ลังละ 2,970 บาท",คิดแกลลอนละ 550 บาท,น้ำมัน,0.22,4170
น้ำยากันสนิมหม้อน้ำ ISUZU แท้ห้าง 3ลิตร (ไม่มีส่วนลด) SUPER LLC,ศรีสยาม,6,495.0,2478.76,,2566-05-26,,"ลดแล้วเหลือ แกลลอนละ 414 บาท (1ลังมี6กล.) ราคาเต็ม ลังละ 2,970 บาท",คิดแกลลอนละ 550 บาท,น้ำมัน,0.22,4171
น้ำยากันสนิมหม้อน้ำ ISUZU แท้ห้าง 3ลิตร (ไม่มีส่วนลด) SUPER LLC,ศรีสยาม,6,495.0,2478.76,,2566-07-24,,"ลดแล้วเหลือ แกลลอนละ 414 บาท (1ลังมี6กล.) ราคาเต็ม ลังละ 2,970 บาท",คิดแกลลอนละ 550 บาท,น้ำมัน,0.22,4172
น้ำยากันสนิมหม้อน้ำ ISUZU แท้ห้าง 3ลิตร (ไม่มีส่วนลด) SUPER LLC,ศรีสยาม,6,495.0,2478.76,,2566-10-10,,"ลดแล้วเหลือ แกลลอนละ 414 บาท (1ลังมี6กล.) ราคาเต็ม ลังละ 2,970 บาท",คิดแกลลอนละ 550 บาท,น้ำมัน,0.22,4173
น้ำยากันสนิมหม้อน้ำ ISUZU แท้ห้าง 3ลิตร (ไม่มีส่วนลด) SUPER LLC,ศรีสยาม,6,495.0,2478.76,,2566-11-08,,"ลดแล้วเหลือ แกลลอนละ 414 บาท (1ลังมี6กล.) ราคาเต็ม ลังละ 2,970 บาท",คิดแกลลอนละ 550 บาท,น้ำมัน,0.22,4174
น้ำยากันสนิมหม้อน้ำ ISUZU แท้ห้าง 3ลิตร (ไม่มีส่วนลด) SUPER LLC,ศรีสยาม,6,495.0,2478.76,,2566-12-06,,"ลดแล้วเหลือ แกลลอนละ 414 บาท (1ลังมี6กล.) ราคาเต็ม ลังละ 2,970 บาท",คิดแกลลอนละ 550 บาท,น้ำมัน,0.22,4175
